"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"369","conversion_rate",10813.8010966727,35277.8633176753,0.00449369745912206,339.210224208416,0.00440355660661903,35277.8633176753,0.00449369745912206,339.210224208416,0.00440355660661903,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67615224911,-0.0275486982139137,-0.236500651703357,-0.230350109834868,0.20537030865457,0.227124906797652,0.255013273374322,0.227124906797652,0.280590179088739,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_35_4",1,35,4,140,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"370","tv_spend",488.935046693974,20421.5345162244,0.00260129693628448,196.36090880985,0.00254911649343463,20421.5345162244,0.00260129693628448,196.36090880985,0.00254911649343463,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.431515223363776,0.431515223363776,0.67615224911,-0.0275486982139137,-0.236500651703357,-0.230350109834868,0.20537030865457,0.227124906797652,0.255013273374322,0.227124906797652,0.280590179088739,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_35_4",1,35,4,140,3,196.36090880985,33735.7723190378,19113.7189536532,0.0134290926112131,0.0134290926112131,74.4651950024541,74.4651950024541,2,FALSE,0.0342581223254037,0.0102247786624985,0,0.133910890131895,0.591279634599461
"371","digital_spend",64.3389363171116,2256.66039978118,0.00028745360832319,21.6986576902037,0.000281687462839424,2256.66039978118,0.00028745360832319,21.6986576902037,0.000281687462839424,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.0476841402733039,0.0476841402733039,0.67615224911,-0.0275486982139137,-0.236500651703357,-0.230350109834868,0.20537030865457,0.227124906797652,0.255013273374322,0.227124906797652,0.280590179088739,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_35_4",1,35,4,140,3,21.6986576902037,13114.1838882989,4112.28042676048,0.00241045216524631,0.00241045216524631,414.859923137207,414.859923137207,2,FALSE,0.0128442364546555,0.0047718032974567,0,0.0593336190117799,0.0985436900989346
"372","social_spend",397.358347694462,7956.8615521597,0.00101354575297114,76.5082841553817,0.000993214638325627,7956.8615521597,0.00101354575297114,76.5082841553817,0.000993214638325627,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.168131679195165,0.168131679195165,0.67615224911,-0.0275486982139137,-0.236500651703357,-0.230350109834868,0.20537030865457,0.227124906797652,0.255013273374322,0.227124906797652,0.280590179088739,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_35_4",1,35,4,140,3,76.5082841553817,5581.87836570368,1606.07432724215,0.0192434746318601,0.0192434746318601,51.9656672784221,51.9656672784221,2,FALSE,0.0178405826761356,0.00171628643795517,0.00114527958497779,0.0346274657511502,0.111604618829678
"373","search_spend",454.655840723248,9574.67216023567,0.00121962261633971,92.0641553868815,0.00119515772448419,9574.67216023567,0.00121962261633971,92.0641553868815,0.00119515772448419,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.202316666878121,0.202316666878121,0.67615224911,-0.0275486982139137,-0.236500651703357,-0.230350109834868,0.20537030865457,0.227124906797652,0.255013273374322,0.227124906797652,0.280590179088739,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_35_4",1,35,4,140,3,92.0641553868815,3530.02104302526,561.121812256031,0.0310095251575878,0.0310095251575878,32.2481558462467,32.2481558462467,2,FALSE,0.0226735307031027,0.00254990910192378,0,0.0476338312188898,0.115158549846482
"374","radio_spend",379.614541537885,7115.44881732886,0.000906366521776376,68.4177770897006,0.000888185357669014,7115.44881732886,0.000906366521776376,68.4177770897006,0.000888185357669014,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.150352290289635,0.150352290289635,0.67615224911,-0.0275486982139137,-0.236500651703357,-0.230350109834868,0.20537030865457,0.227124906797652,0.255013273374322,0.227124906797652,0.280590179088739,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_35_4",1,35,4,140,3,68.4177770897006,3060.07170500079,1469.80997423156,0.043022966450061,0.043022966450061,23.243399572662,23.243399572662,2,FALSE,0.0729145879051973,0.0144344845629554,0,0.214012105002725,0.280313548454744
"375","nps_score",1481.92895418716,73644.4315751005,0.00938083443624287,708.119534375967,0.00919266057252265,73644.4315751005,0.00938083443624287,708.119534375967,0.00919266057252265,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.67615224911,-0.0275486982139137,-0.236500651703357,-0.230350109834868,0.20537030865457,0.227124906797652,0.255013273374322,0.227124906797652,0.280590179088739,0,48563.49147717,0.2134843206,227396.58932533,1e-04,"1_35_4",1,35,4,140,3,708.119534375967,56.2993118438421,14.9320041515344,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.288256272419012
"376","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"377","trend",0.759173787196596,5578460.91313621,0.710349589010818,53639.0472416944,0.647031448947163,5578460.91313621,0.710349589010818,53639.0472416944,0.647031448947163,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"378","season",0.68085221979955,764.165605272672,9.73072559069826e-05,7.34774620454492,8.86336189343646e-05,764.165605272672,9.73072559069826e-05,7.34774620454492,8.86336189343646e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"379","weekday",0.954096666758318,475935.211739516,0.0606045981713033,4576.30011287997,0.0552025109527329,475935.211739516,0.0606045981713033,4576.30011287997,0.0552025109527329,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"380","holiday",0.539693562130472,-1050.67240978219,-0.000133790435407781,-43.7780170742579,-0.000528080852964381,-1050.67240978219,-0.000133790435407781,-43.7780170742579,-0.000528080852964381,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"381","bounce_rate",-16364.1701525361,-772004.273201122,-0.0983054155477994,0,0,-772004.273201122,-0.0983054155477994,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"382","session_duration",34.6517457660109,657620.13811244,0.0837399781243215,6323.27055877346,0.0762756820286671,657620.13811244,0.0837399781243215,6323.27055877346,0.0762756820286671,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"383","pages_per_session",2369.50532204622,873897.257823867,0.111280255898372,8402.85824830642,0.101361113354622,873897.257823867,0.111280255898372,8402.85824830642,0.101361113354622,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"384","conversion_rate",59342.7867044229,193593.973065839,0.0246518531443786,1861.48051024845,0.0224544710182088,193593.973065839,0.0246518531443786,1861.48051024845,0.0224544710182088,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"385","tv_spend",2405.75228740332,36499.3666790633,0.00464775330030078,350.955448837147,0.00423346842000746,36499.3666790633,0.00464775330030078,350.955448837147,0.00423346842000746,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.182974674114117,0.182974674114117,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,350.955448837147,22265.9450897934,7643.8917244088,0.0240017896301745,0.0240017896301745,41.6635599015009,41.6635599015009,6,FALSE,0.0156101443737663,0.00188264459092052,0,0.0372970072701551,0.108049976254407
"386","digital_spend",1986.9442336786,73201.1074257362,0.00932127649269033,703.85680217054,0.00849040969179854,73201.1074257362,0.00932127649269033,703.85680217054,0.00849040969179854,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.36696386799773,0.36696386799773,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,703.85680217054,12618.5359208875,3616.63245934902,0.0781897745491094,0.0781897745491094,12.7893961296937,12.7893961296937,6,FALSE,0.0375377491942429,0.00568543774025568,0,0.103142576334221,0.127332299984982
"387","social_spend",414.922112832454,11102.7548611106,0.00141380166954397,106.757258279909,0.00128778020980177,11102.7548611106,0.00141380166954397,106.757258279909,0.00128778020980177,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.0556591288375958,0.0556591288375958,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,106.757258279909,5315.40640924203,1339.60237078049,0.0268517404900116,0.0268517404900116,37.2415337609859,37.2415337609859,6,FALSE,0.036753673508285,0.00375731759496066,0,0.0799351792160871,0.103460069213302
"388","search_spend",27.7511229552953,547.758684757976,6.97504495691056e-05,5.26691043036515,6.35331323443999e-05,547.758684757976,6.97504495691056e-05,5.26691043036515,6.35331323443999e-05,TRUE,0.0923196134107861,0.0923196134107861,2968.89923076923,308765.52,NA,NA,0.00274596454557825,0.00274596454557825,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,5.26691043036515,3713.75236740769,744.853136638459,0.00177402802216379,0.00177402802216379,563.688953898424,563.688953898424,6,FALSE,0.0276568631080219,0.00508203760422284,0,0.0863548130962064,0.12504695034309
"389","radio_spend",3450.49779811132,78126.7097726352,0.00994849243221788,751.218363198415,0.00906171774129061,78126.7097726352,0.00994849243221788,751.218363198415,0.00906171774129061,TRUE,0.0494500947304111,0.0494500947304111,1590.26173076923,165387.22,NA,NA,0.391656364504979,0.391656364504979,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,751.218363198415,3250.66124079771,1660.39951002848,0.472386619550381,0.472386619550381,2.11691008723279,2.11691008723279,6,FALSE,0.226378723730707,0.0256281210116516,0,0.521528038146974,0.338458963687494
"390","nps_score",15602.5584123348,646426.079566391,0.0823145500337842,6215.63538044607,0.074977311737393,646426.079566391,0.0823145500337842,6215.63538044607,0.074977311737393,TRUE,NA,NA,NA,NA,41.3673076923077,41.3673076923077,NA,NA,0.66162253718,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,"1_37_4",1,37,4,148,3,6215.63538044607,51.0147800588752,9.64747236656752,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.129967241998819
"391","(Intercept)",4010.39522188289,417081.103075821,0.0531266889866364,4010.39522188289,0.0525403820999612,417081.103075821,0.0531266889866364,4010.39522188289,0.0525403820999612,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_38_3",1,38,3,151,7,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"392","trend",1,7348068.39648115,0.93597753883714,70654.5038123188,0.925648077557677,7348068.39648115,0.93597753883714,70654.5038123188,0.925648077557677,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_38_3",1,38,3,151,7,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"393","season",0.0395678659194468,44.4096403454246,5.65678265747478e-06,0.42701577255216,5.59435432452641e-06,44.4096403454246,5.65678265747478e-06,0.42701577255216,5.59435432452641e-06,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_38_3",1,38,3,151,7,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"394","weekday",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_38_3",1,38,3,151,7,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"395","holiday",0.024753784291566,-48.1905288812036,-6.13838225010115e-06,-2.00793870338348,-2.63061022348659e-05,-48.1905288812036,-6.13838225010115e-06,-2.00793870338348,-2.63061022348659e-05,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_38_3",1,38,3,151,7,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"396","bounce_rate",-1860.41314968216,-87767.7809559806,-0.0111796280567714,0,0,-87767.7809559806,-0.0111796280567714,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_38_3",1,38,3,151,7,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"397","session_duration",2.16839629674633,41151.781551726,0.00524180521155645,395.690207228134,0.00518395657553626,41151.781551726,0.00524180521155645,395.690207228134,0.00518395657553626,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_38_3",1,38,3,151,7,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"398","pages_per_session",124.403022685228,45881.0787965388,0.00584421059985536,441.164219197489,0.00577971380949943,45881.0787965388,0.00584421059985536,441.164219197489,0.00577971380949943,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_38_3",1,38,3,151,7,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"399","conversion_rate",5890.2557838144,19215.7814435377,0.00244765547241881,184.767129264786,0.00242064311220852,19215.7814435377,0.00244765547241881,184.767129264786,0.00242064311220852,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.67691585228,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_38_3",1,38,3,151,7,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"400","tv_spend",237.767453048039,11676.6396538076,0.00148733950956318,112.275381286612,0.00147092520982204,11676.6396538076,0.00148733950956318,112.275381286612,0.00147092520982204,TRUE,0.454681081787487,0.454681081787487,14622.0533653846,1520693.55,NA,NA,0.446326851494896,0.446326851494896,0.67691585228,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_38_3",1,38,3,151,7,112.275381286612,38217.1371890803,23595.0838236956,0.00767849620576585,0.00767849620576585,130.233833969872,130.233833969872,3,FALSE,0.017828828344114,0.00346657250642256,0,0.048866789755562,0.609524659971054
"401","digital_spend",12.37384746639,514.643673689664,6.55539514723122e-05,4.94849686240062,6.48304971421043e-05,514.643673689664,6.55539514723122e-05,4.94849686240062,6.48304971421043e-05,TRUE,0.279919317879686,0.279919317879686,9001.90346153846,936197.96,NA,NA,0.019671694710967,0.019671694710967,0.67691585228,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_38_3",1,38,3,151,7,4.94849686240062,12514.702503472,3512.79904193354,0.000549716721973699,0.000549716721973699,1819.11875703837,1819.11875703837,3,FALSE,0.0054948277518217,0.00225903774457911,0,0.0257599450028816,0.313645380141164
"402","social_spend",198.516429839205,4399.0550979191,0.000560340016123291,42.2986067107606,0.000554156095826368,4399.0550979191,0.000560340016123291,42.2986067107606,0.000554156095826368,TRUE,0.123629892191629,0.123629892191629,3975.80403846154,413483.62,NA,NA,0.168149096796573,0.168149096796573,0.67691585228,-0.128264790232851,-0.338666206663443,-0.311786129544865,0.215199851241664,0.236321773613248,0.263317635725861,0.236321773613248,0.309478293748165,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,"1_38_3",1,38,3,151,7,42.2986067107606,5042.8373454185,1067.03330695697,0.0106390069283013,0.0106390069283013,93.9937351990866,93.9937351990866,3,FALSE,0.0176562101900024,0.00186502504814959,0.000881240958761097,0.0342696258900936,0.068055532608403
